,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,z_score,anomaly
6618,6619,2011-10-08,4,0,10,8,0,6,0,1,0.46,0.4545,0.82,0.0,14,89,103,-0.44968218890934175,False
6619,6620,2011-10-08,4,0,10,9,0,6,0,1,0.5,0.4848,0.77,0.0,54,163,217,0.28570243778087684,False
6620,6621,2011-10-08,4,0,10,10,0,6,0,1,0.52,0.5,0.77,0.0,120,217,337,1.0597915185074227,False
6621,6622,2011-10-08,4,0,10,11,0,6,0,1,0.58,0.5455,0.56,0.0,176,221,397,1.4468360588706957,False
6622,6623,2011-10-08,4,0,10,12,0,6,0,1,0.62,0.6212,0.35,0.0,191,255,446,1.7629224335007017,False
6623,6624,2011-10-08,4,0,10,13,0,6,0,1,0.62,0.6212,0.46,0.1045,256,229,485,2.014501384736829,False
6624,6625,2011-10-08,4,0,10,14,0,6,0,1,0.62,0.6212,0.5,0.0896,251,214,465,1.8854865379490715,False
6625,6626,2011-10-08,4,0,10,15,0,6,0,1,0.66,0.6212,0.39,0.0,262,234,496,2.085459550470096,False
6626,6627,2011-10-08,4,0,10,16,0,6,0,1,0.64,0.6212,0.44,0.0896,221,230,451,1.7951761451976411,False
6627,6628,2011-10-08,4,0,10,17,0,6,0,1,0.62,0.6212,0.5,0.1343,174,219,393,1.4210330895131442,False
6628,6629,2011-10-08,4,0,10,18,0,6,0,1,0.6,0.6212,0.46,0.1045,135,224,359,1.2017078499739562,False
6629,6630,2011-10-08,4,0,10,19,0,6,0,1,0.54,0.5152,0.68,0.1343,76,172,248,0.4856754503019012,False
6630,6631,2011-10-08,4,0,10,20,0,6,0,1,0.52,0.5,0.77,0.1045,78,124,202,0.1889413026900586,False
6631,6632,2011-10-08,4,0,10,21,0,6,0,1,0.52,0.5,0.77,0.0,54,133,187,0.09218016759924036,False
6632,6633,2011-10-08,4,0,10,22,0,6,0,1,0.5,0.4848,0.77,0.0,45,104,149,-0.15294804129749917,False
6633,6634,2011-10-08,4,0,10,23,0,6,0,1,0.48,0.4697,0.88,0.0,52,90,142,-0.19810323767321433,False
6634,6635,2011-10-09,4,0,10,0,0,0,0,1,0.46,0.4545,0.88,0.0896,46,83,129,-0.2819628880852568,False
6635,6636,2011-10-09,4,0,10,1,0,0,0,1,0.46,0.4545,0.88,0.0,15,63,78,-0.6109507473940389,False
6636,6637,2011-10-09,4,0,10,2,0,0,0,1,0.46,0.4545,0.88,0.0,20,35,55,-0.7593178211999602,False
6637,6638,2011-10-09,4,0,10,3,0,0,0,1,0.44,0.4394,0.88,0.0,10,20,30,-0.9205863796846572,False
6638,6639,2011-10-09,4,0,10,4,0,0,0,1,0.44,0.4394,0.88,0.0,7,7,14,-1.0237982571148634,False
6639,6640,2011-10-09,4,0,10,5,0,0,0,1,0.44,0.4394,0.88,0.0,1,14,15,-1.0173475147754754,False
6640,6641,2011-10-09,4,0,10,6,0,0,0,1,0.44,0.4394,0.88,0.0,7,14,21,-0.9786430607391481,False
6641,6642,2011-10-09,4,0,10,7,0,0,0,1,0.44,0.4394,0.86,0.0,18,26,44,-0.8302759869332268,False
6642,6643,2011-10-09,4,0,10,8,0,0,0,1,0.46,0.4545,0.88,0.0,25,82,107,-0.42387921955179025,False
6643,6644,2011-10-09,4,0,10,9,0,0,0,1,0.5,0.4848,0.77,0.0,66,119,185,0.0792786829204646,False
6644,6645,2011-10-09,4,0,10,10,0,0,0,1,0.56,0.5303,0.68,0.0896,155,210,365,1.2404123040102835,False
6645,6646,2011-10-09,4,0,10,11,0,0,0,1,0.62,0.6212,0.53,0.0896,189,234,423,1.6145553596947806,False
6646,6647,2011-10-09,4,0,10,12,0,0,0,1,0.64,0.6212,0.44,0.0896,212,243,455,1.8209791145551926,False
6647,6648,2011-10-09,4,0,10,13,0,0,0,1,0.66,0.6212,0.44,0.0896,225,193,418,1.5823016479978411,False
6648,6649,2011-10-09,4,0,10,14,0,0,0,1,0.68,0.6364,0.47,0.1642,272,228,500,2.1112625198276476,False
6649,6650,2011-10-09,4,0,10,15,0,0,0,1,0.68,0.6364,0.51,0.1642,198,209,407,1.5113434822645746,False
6650,6651,2011-10-09,4,0,10,16,0,0,0,1,0.66,0.6212,0.5,0.1343,223,247,470,1.917740249646011,False
6651,6652,2011-10-09,4,0,10,17,0,0,0,1,0.62,0.6061,0.61,0.1045,208,230,438,1.7113164947855988,False
6652,6653,2011-10-09,4,0,10,18,0,0,0,1,0.64,0.6212,0.5,0.1045,186,228,414,1.5564986786402897,False
6653,6654,2011-10-09,4,0,10,19,0,0,0,1,0.56,0.5303,0.73,0.0896,116,186,302,0.8340155366288469,False
6654,6655,2011-10-09,4,0,10,20,0,0,0,1,0.56,0.5303,0.73,0.1045,59,134,193,0.13088462163556766,False
6655,6656,2011-10-09,4,0,10,21,0,0,0,1,0.54,0.5152,0.83,0.1045,53,120,173,0.0018697748478100097,False
6656,6657,2011-10-09,4,0,10,22,0,0,0,2,0.52,0.5,0.94,0.0,48,104,152,-0.13359581427933553,False
6657,6658,2011-10-09,4,0,10,23,0,0,0,1,0.5,0.4848,0.88,0.1045,38,85,123,-0.3206673421215841,False
6658,6659,2011-10-10,4,0,10,0,1,1,0,1,0.5,0.4848,0.94,0.0,11,42,53,-0.7722193058787359,False
6659,6660,2011-10-10,4,0,10,1,1,1,0,1,0.48,0.4697,0.88,0.0,4,30,34,-0.8947834103271056,False
6660,6661,2011-10-10,4,0,10,2,1,1,0,1,0.48,0.4697,0.88,0.0,4,15,19,-0.9915445454179239,False
6661,6662,2011-10-10,4,0,10,3,1,1,0,1,0.46,0.4545,0.88,0.0,2,9,11,-1.043150484133027,False
6662,6663,2011-10-10,4,0,10,4,1,1,0,1,0.46,0.4545,0.94,0.0,2,4,6,-1.0754041958299663,False
6663,6664,2011-10-10,4,0,10,5,1,1,0,1,0.46,0.4545,0.94,0.0,2,19,21,-0.9786430607391481,False
6664,6665,2011-10-10,4,0,10,6,1,1,0,1,0.44,0.4394,0.94,0.0,5,39,44,-0.8302759869332268,False
6665,6666,2011-10-10,4,0,10,7,1,1,0,1,0.46,0.4545,0.88,0.0,12,102,114,-0.37872402317607506,False
6666,6667,2011-10-10,4,0,10,8,1,1,0,1,0.52,0.5,0.83,0.0,27,227,254,0.5243799043382285,False
6667,6668,2011-10-10,4,0,10,9,1,1,0,1,0.54,0.5152,0.77,0.0,58,161,219,0.2986039224596526,False
6668,6669,2011-10-10,4,0,10,10,1,1,0,1,0.56,0.5303,0.73,0.1642,107,158,265,0.5953380700714952,False
6669,6670,2011-10-10,4,0,10,11,1,1,0,1,0.62,0.6061,0.69,0.0896,139,183,322,0.9630303834166045,False
6670,6671,2011-10-10,4,0,10,12,1,1,0,2,0.7,0.6515,0.48,0.0896,164,201,365,1.2404123040102835,False
6671,6672,2011-10-10,4,0,10,13,1,1,0,1,0.72,0.6515,0.37,0.0,146,219,365,1.2404123040102835,False
6672,6673,2011-10-10,4,0,10,14,1,1,0,1,0.74,0.6515,0.37,0.0,147,223,370,1.272666015707223,False
6673,6674,2011-10-10,4,0,10,15,1,1,0,2,0.72,0.6515,0.42,0.1045,130,254,384,1.3629764084586533,False
6674,6675,2011-10-10,4,0,10,16,1,1,0,2,0.7,0.6364,0.45,0.0896,154,248,402,1.4790897705676351,False
6675,6676,2011-10-10,4,0,10,17,1,1,0,2,0.66,0.6212,0.54,0.1045,125,334,459,1.8467820839127442,False
6676,6677,2011-10-10,4,0,10,18,1,1,0,2,0.64,0.6212,0.53,0.0,108,365,473,1.9370924766641746,False
6677,6678,2011-10-10,4,0,10,19,1,1,0,2,0.58,0.5455,0.78,0.0896,69,267,336,1.053340776168035,False
6678,6679,2011-10-10,4,0,10,20,1,1,0,1,0.6,0.5909,0.73,0.0,37,188,225,0.3373083764959799,False
6679,6680,2011-10-10,4,0,10,21,1,1,0,1,0.56,0.5303,0.88,0.0896,27,148,175,0.014771259526585775,False
6680,6681,2011-10-10,4,0,10,22,1,1,0,1,0.56,0.5303,0.88,0.0896,22,104,126,-0.30131511510342046,False
6681,6682,2011-10-10,4,0,10,23,1,1,0,2,0.54,0.5152,0.88,0.1045,12,63,75,-0.6303029744122025,False
6682,6683,2011-10-11,4,0,10,0,0,2,1,2,0.54,0.5152,0.88,0.0,14,16,30,-0.9205863796846572,False
6683,6684,2011-10-11,4,0,10,1,0,2,1,2,0.52,0.5,0.94,0.0896,2,9,11,-1.043150484133027,False
6684,6685,2011-10-11,4,0,10,2,0,2,1,2,0.52,0.5,0.94,0.1343,1,4,5,-1.0818549381693543,False
6685,6686,2011-10-11,4,0,10,3,0,2,1,2,0.52,0.5,0.88,0.1045,2,1,3,-1.09475642284813,False
6686,6687,2011-10-11,4,0,10,4,0,2,1,2,0.52,0.5,0.88,0.1343,0,5,5,-1.0818549381693543,False
6687,6688,2011-10-11,4,0,10,5,0,2,1,2,0.52,0.5,0.88,0.0,0,20,20,-0.985093803078536,False
6688,6689,2011-10-11,4,0,10,6,0,2,1,1,0.52,0.5,0.83,0.0896,9,114,123,-0.3206673421215841,False
6689,6690,2011-10-11,4,0,10,7,0,2,1,2,0.52,0.5,0.88,0.0896,19,333,352,1.1565526535982409,False
6690,6691,2011-10-11,4,0,10,8,0,2,1,2,0.56,0.5303,0.83,0.1045,31,375,406,1.5048927399251866,False
6691,6692,2011-10-11,4,0,10,9,0,2,1,2,0.6,0.5909,0.69,0.0,40,195,235,0.4018157998898587,False
6692,6693,2011-10-11,4,0,10,10,0,2,1,2,0.6,0.5909,0.69,0.1343,38,111,149,-0.15294804129749917,False
6693,6694,2011-10-11,4,0,10,11,0,2,1,2,0.6,0.5909,0.73,0.1642,31,92,123,-0.3206673421215841,False
6694,6695,2011-10-11,4,0,10,12,0,2,1,2,0.6,0.5909,0.73,0.1642,51,130,181,0.05347571356291307,False
6695,6696,2011-10-11,4,0,10,13,0,2,1,2,0.6,0.5909,0.73,0.194,42,138,180,0.04702497122352518,False
6696,6697,2011-10-11,4,0,10,14,0,2,1,3,0.6,0.5909,0.73,0.1045,54,117,171,-0.011031709830965755,False
6697,6698,2011-10-11,4,0,10,15,0,2,1,2,0.6,0.5758,0.78,0.1642,36,139,175,0.014771259526585775,False
6698,6699,2011-10-11,4,0,10,16,0,2,1,2,0.6,0.5909,0.73,0.1642,63,257,320,0.9501288987378287,False
6699,6700,2011-10-11,4,0,10,17,0,2,1,2,0.6,0.5758,0.78,0.2537,70,534,604,2.7821397231239873,False
6700,6701,2011-10-11,4,0,10,18,0,2,1,2,0.6,0.5758,0.78,0.2239,46,493,539,2.3628414710637746,False
6701,6702,2011-10-11,4,0,10,19,0,2,1,2,0.58,0.5455,0.83,0.2239,33,285,318,0.937227414059053,False
6702,6703,2011-10-11,4,0,10,20,0,2,1,2,0.58,0.5455,0.83,0.2239,31,203,234,0.39536505755047086,False
6703,6704,2011-10-11,4,0,10,21,0,2,1,2,0.58,0.5455,0.78,0.194,17,158,175,0.014771259526585775,False
6704,6705,2011-10-11,4,0,10,22,0,2,1,2,0.56,0.5303,0.83,0.194,27,120,147,-0.16584952597627492,False
6705,6706,2011-10-11,4,0,10,23,0,2,1,2,0.56,0.5303,0.83,0.2836,10,47,57,-0.7464163365211843,False
6706,6707,2011-10-12,4,0,10,0,0,3,1,2,0.56,0.5303,0.83,0.1343,2,23,25,-0.9528400913815966,False
6707,6708,2011-10-12,4,0,10,1,0,3,1,3,0.56,0.5303,0.83,0.1343,2,8,10,-1.0496012264724148,False
6708,6709,2011-10-12,4,0,10,2,0,3,1,2,0.56,0.5303,0.83,0.2836,0,2,2,-1.101207165187518,False
6709,6710,2011-10-12,4,0,10,3,0,3,1,3,0.54,0.5152,0.94,0.2985,0,2,2,-1.101207165187518,False
6710,6711,2011-10-12,4,0,10,4,0,3,1,3,0.54,0.5152,0.94,0.3881,1,6,7,-1.0689534534905785,False
6711,6712,2011-10-12,4,0,10,5,0,3,1,2,0.54,0.5152,0.88,0.3284,0,22,22,-0.9721923183997603,False
6712,6713,2011-10-12,4,0,10,6,0,3,1,2,0.54,0.5152,0.88,0.2537,5,107,112,-0.39162550785485084,False
6713,6714,2011-10-12,4,0,10,7,0,3,1,2,0.54,0.5152,0.88,0.3881,15,244,259,0.5566336160351679,False
6714,6715,2011-10-12,4,0,10,8,0,3,1,2,0.54,0.5152,0.88,0.3881,27,377,404,1.4919912552464107,False
6715,6716,2011-10-12,4,0,10,9,0,3,1,2,0.54,0.5152,0.88,0.4478,14,183,197,0.15668759099311919,False
6716,6717,2011-10-12,4,0,10,10,0,3,1,2,0.54,0.5152,0.88,0.3881,15,98,113,-0.3851747655154629,False
6717,6718,2011-10-12,4,0,10,11,0,3,1,3,0.54,0.5152,0.94,0.3284,18,102,120,-0.34001956913974773,False
6718,6719,2011-10-12,4,0,10,12,0,3,1,3,0.54,0.5152,0.88,0.3284,9,53,62,-0.714162624824245,False
6719,6720,2011-10-12,4,0,10,13,0,3,1,3,0.54,0.5152,0.88,0.2239,25,76,101,-0.4625836735881175,False
6720,6721,2011-10-12,4,0,10,14,0,3,1,3,0.54,0.5152,0.94,0.2836,8,70,78,-0.6109507473940389,False
6721,6722,2011-10-12,4,0,10,15,0,3,1,3,0.54,0.5152,0.94,0.2537,3,42,45,-0.823825244593839,False
6722,6723,2011-10-12,4,0,10,16,0,3,1,2,0.56,0.5303,0.88,0.2239,5,50,55,-0.7593178211999602,False
6723,6724,2011-10-12,4,0,10,17,0,3,1,3,0.54,0.5152,0.94,0.2239,16,235,251,0.5050276773200648,False
6724,6725,2011-10-12,4,0,10,18,0,3,1,3,0.54,0.5152,0.94,0.1343,11,161,172,-0.004580967491577873,False
6725,6726,2011-10-12,4,0,10,19,0,3,1,3,0.54,0.5152,0.94,0.1343,7,102,109,-0.4109777348730145,False
6726,6727,2011-10-12,4,0,10,20,0,3,1,3,0.54,0.5152,0.94,0.1045,9,81,90,-0.5335418393213842,False
6727,6728,2011-10-12,4,0,10,21,0,3,1,3,0.54,0.5152,1.0,0.1045,9,74,83,-0.5786970356970994,False
6728,6729,2011-10-12,4,0,10,22,0,3,1,3,0.54,0.5152,0.94,0.0896,3,40,43,-0.8367267292726147,False
6729,6730,2011-10-12,4,0,10,23,0,3,1,3,0.54,0.5152,0.94,0.0896,13,41,54,-0.765768563539348,False
6730,6731,2011-10-13,4,0,10,0,0,4,1,2,0.54,0.5152,0.94,0.1343,1,14,15,-1.0173475147754754,False
6731,6732,2011-10-13,4,0,10,1,0,4,1,2,0.54,0.5152,0.94,0.0,3,9,12,-1.036699741793639,False
6732,6733,2011-10-13,4,0,10,2,0,4,1,2,0.54,0.5152,0.94,0.0,0,4,4,-1.088305680508742,False
6733,6734,2011-10-13,4,0,10,3,0,4,1,2,0.54,0.5152,1.0,0.194,2,4,6,-1.0754041958299663,False
6734,6735,2011-10-13,4,0,10,4,0,4,1,2,0.54,0.5152,1.0,0.1045,2,5,7,-1.0689534534905785,False
6735,6736,2011-10-13,4,0,10,5,0,4,1,2,0.54,0.5152,1.0,0.1045,1,16,17,-1.0044460300966997,False
6736,6737,2011-10-13,4,0,10,6,0,4,1,3,0.54,0.5152,1.0,0.0896,1,51,52,-0.7786700482181238,False
6737,6738,2011-10-13,4,0,10,7,0,4,1,3,0.54,0.5152,1.0,0.1343,5,76,81,-0.5915985203758751,False
6738,6739,2011-10-13,4,0,10,8,0,4,1,3,0.54,0.5152,1.0,0.0896,10,199,209,0.2340964990657738,False
6739,6740,2011-10-13,4,0,10,9,0,4,1,3,0.56,0.5303,1.0,0.1045,3,106,109,-0.4109777348730145,False
6740,6741,2011-10-13,4,0,10,10,0,4,1,3,0.56,0.5303,1.0,0.1343,16,53,69,-0.6690074284485298,False
6741,6742,2011-10-13,4,0,10,11,0,4,1,2,0.62,0.5758,0.83,0.0,8,76,84,-0.5722462933577115,False
6742,6743,2011-10-13,4,0,10,12,0,4,1,2,0.62,0.5606,0.88,0.0,10,95,105,-0.436780704230566,False
6743,6744,2011-10-13,4,0,10,13,0,4,1,2,0.64,0.5758,0.83,0.1642,20,142,162,-0.0690883908854567,False
6744,6745,2011-10-13,4,0,10,14,0,4,1,1,0.66,0.6061,0.78,0.194,22,111,133,-0.25615991872770527,False
6745,6746,2011-10-13,4,0,10,15,0,4,1,1,0.66,0.6061,0.78,0.194,27,128,155,-0.11424358726117187,False
6746,6747,2011-10-13,4,0,10,16,0,4,1,1,0.66,0.6212,0.74,0.2239,36,240,276,0.6662962358047619,False
6747,6748,2011-10-13,4,0,10,17,0,4,1,3,0.62,0.5758,0.83,0.2537,47,432,479,1.9757969307005019,False
6748,6749,2011-10-13,4,0,10,18,0,4,1,3,0.62,0.5758,0.83,0.2537,20,248,268,0.6146902970896588,False
6749,6750,2011-10-13,4,0,10,19,0,4,1,2,0.62,0.5758,0.83,0.1642,18,187,205,0.20829352970822224,False
6750,6751,2011-10-13,4,0,10,20,0,4,1,1,0.62,0.5758,0.83,0.2836,15,166,181,0.05347571356291307,False
6751,6752,2011-10-13,4,0,10,21,0,4,1,1,0.62,0.5758,0.83,0.194,8,115,123,-0.3206673421215841,False
6752,6753,2011-10-13,4,0,10,22,0,4,1,1,0.62,0.5758,0.83,0.194,13,101,114,-0.37872402317607506,False
6753,6754,2011-10-13,4,0,10,23,0,4,1,2,0.58,0.5455,0.88,0.194,2,45,47,-0.8109237599150632,False
6754,6755,2011-10-14,4,0,10,0,0,5,1,1,0.58,0.5455,0.94,0.0896,10,29,39,-0.8625296986301663,False
6755,6756,2011-10-14,4,0,10,1,0,5,1,1,0.58,0.5455,0.94,0.1343,8,16,24,-0.9592908337209844,False
6756,6757,2011-10-14,4,0,10,2,0,5,1,1,0.56,0.5303,0.94,0.1642,0,6,6,-1.0754041958299663,False
6757,6758,2011-10-14,4,0,10,3,0,5,1,1,0.56,0.5303,0.94,0.1343,1,6,7,-1.0689534534905785,False
6758,6759,2011-10-14,4,0,10,4,0,5,1,1,0.56,0.5303,0.94,0.194,0,8,8,-1.0625027111511907,False
6759,6760,2011-10-14,4,0,10,5,0,5,1,2,0.56,0.5303,0.94,0.1642,0,17,17,-1.0044460300966997,False
6760,6761,2011-10-14,4,0,10,6,0,5,1,3,0.56,0.5303,0.88,0.194,4,90,94,-0.5077388699638327,False
6761,6762,2011-10-14,4,0,10,7,0,5,1,3,0.56,0.5303,0.88,0.194,10,137,147,-0.16584952597627492,False
6762,6763,2011-10-14,4,0,10,8,0,5,1,2,0.56,0.5303,0.9,0.1642,23,186,209,0.2340964990657738,False
6763,6764,2011-10-14,4,0,10,9,0,5,1,2,0.56,0.5303,0.94,0.2239,16,164,180,0.04702497122352518,False
6764,6765,2011-10-14,4,0,10,10,0,5,1,3,0.54,0.5152,0.88,0.3582,17,108,125,-0.3077658574428083,False
6765,6766,2011-10-14,4,0,10,11,0,5,1,3,0.52,0.5,0.88,0.1642,11,76,87,-0.5528940663395479,False
6766,6767,2011-10-14,4,0,10,12,0,5,1,3,0.52,0.5,0.88,0.1642,13,62,75,-0.6303029744122025,False
6767,6768,2011-10-14,4,0,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,18,114,132,-0.2626106610670932,False
6768,6769,2011-10-14,4,0,10,14,0,5,1,1,0.62,0.6212,0.43,0.3582,37,119,156,-0.107792844921784,False
6769,6770,2011-10-14,4,0,10,15,0,5,1,1,0.62,0.6212,0.43,0.2836,61,169,230,0.3695620881929193,False
6770,6771,2011-10-14,4,0,10,16,0,5,1,1,0.6,0.6212,0.43,0.2239,80,264,344,1.104946714883138,False
6771,6772,2011-10-14,4,0,10,17,0,5,1,1,0.58,0.5455,0.46,0.4179,55,426,481,1.9886984153792777,False
6772,6773,2011-10-14,4,0,10,18,0,5,1,1,0.54,0.5152,0.39,0.2836,62,361,423,1.6145553596947806,False
6773,6774,2011-10-14,4,0,10,19,0,5,1,1,0.54,0.5152,0.39,0.3284,27,221,248,0.4856754503019012,False
6774,6775,2011-10-14,4,0,10,20,0,5,1,1,0.52,0.5,0.42,0.194,19,177,196,0.1502368486537313,False
6775,6776,2011-10-14,4,0,10,21,0,5,1,1,0.5,0.4848,0.45,0.194,22,156,178,0.03412348654474942,False
6776,6777,2011-10-14,4,0,10,22,0,5,1,1,0.46,0.4545,0.59,0.2239,20,123,143,-0.19165249533382647,False
6777,6778,2011-10-14,4,0,10,23,0,5,1,1,0.46,0.4545,0.59,0.1642,15,80,95,-0.5012881276244449,False
6778,6779,2011-10-15,4,0,10,0,0,6,0,1,0.46,0.4545,0.55,0.1045,18,88,106,-0.4303299618911781,False
6779,6780,2011-10-15,4,0,10,1,0,6,0,1,0.46,0.4545,0.55,0.2537,9,64,73,-0.6432044590909782,False
6780,6781,2011-10-15,4,0,10,2,0,6,0,1,0.46,0.4545,0.59,0.194,17,39,56,-0.7528670788605722,False
6781,6782,2011-10-15,4,0,10,3,0,6,0,1,0.44,0.4394,0.62,0.194,5,18,23,-0.9657415760603724,False
6782,6783,2011-10-15,4,0,10,4,0,6,0,1,0.42,0.4242,0.67,0.1343,0,6,6,-1.0754041958299663,False
6783,6784,2011-10-15,4,0,10,5,0,6,0,1,0.42,0.4242,0.71,0.1642,1,6,7,-1.0689534534905785,False
6784,6785,2011-10-15,4,0,10,6,0,6,0,1,0.4,0.4091,0.71,0.0,5,15,20,-0.985093803078536,False
6785,6786,2011-10-15,4,0,10,7,0,6,0,1,0.4,0.4091,0.76,0.1045,17,40,57,-0.7464163365211843,False
6786,6787,2011-10-15,4,0,10,8,0,6,0,1,0.46,0.4545,0.59,0.2836,24,101,125,-0.3077658574428083,False
6787,6788,2011-10-15,4,0,10,9,0,6,0,1,0.52,0.5,0.48,0.2985,50,157,207,0.221195014386998,False
6788,6789,2011-10-15,4,0,10,10,0,6,0,1,0.54,0.5152,0.45,0.4478,115,207,322,0.9630303834166045,False
6789,6790,2011-10-15,4,0,10,11,0,6,0,1,0.56,0.5303,0.4,0.3881,153,221,374,1.2984689850647744,False
6790,6791,2011-10-15,4,0,10,12,0,6,0,1,0.58,0.5455,0.35,0.5522,195,261,456,1.8274298568945806,False
6791,6792,2011-10-15,4,0,10,13,0,6,0,1,0.6,0.6212,0.35,0.4627,171,223,394,1.427483831852532,False
6792,6793,2011-10-15,4,0,10,14,0,6,0,1,0.6,0.6212,0.33,0.4627,242,230,472,1.9306417343247866,False
6793,6794,2011-10-15,4,0,10,15,0,6,0,1,0.62,0.6212,0.31,0.4925,166,211,377,1.317821212082938,False
6794,6795,2011-10-15,4,0,10,16,0,6,0,1,0.62,0.6212,0.29,0.3881,179,264,443,1.743570206482538,False
6795,6796,2011-10-15,4,0,10,17,0,6,0,1,0.58,0.5455,0.32,0.2836,177,264,441,1.7306687218037624,False
6796,6797,2011-10-15,4,0,10,18,0,6,0,1,0.54,0.5152,0.39,0.194,121,251,372,1.2855675003859985,False
6797,6798,2011-10-15,4,0,10,19,0,6,0,1,0.5,0.4848,0.51,0.1343,61,177,238,0.42116802690802235,False
6798,6799,2011-10-15,4,0,10,20,0,6,0,1,0.5,0.4848,0.48,0.1343,42,137,179,0.0405742288841373,False
6799,6800,2011-10-15,4,0,10,21,0,6,0,1,0.5,0.4848,0.42,0.2239,53,115,168,-0.030383936849129402,False
6800,6801,2011-10-15,4,0,10,22,0,6,0,1,0.5,0.4848,0.36,0.1343,45,121,166,-0.04328542152790517,False
6801,6802,2011-10-15,4,0,10,23,0,6,0,1,0.48,0.4697,0.41,0.1642,33,102,135,-0.24325843404892952,False
6802,6803,2011-10-16,4,0,10,0,0,0,0,1,0.46,0.4545,0.44,0.1343,22,85,107,-0.42387921955179025,False
6803,6804,2011-10-16,4,0,10,1,0,0,0,1,0.44,0.4394,0.47,0.1343,13,64,77,-0.6174014897334267,False
6804,6805,2011-10-16,4,0,10,2,0,0,0,1,0.42,0.4242,0.54,0.1343,13,52,65,-0.6948103978060813,False
6805,6806,2011-10-16,4,0,10,3,0,0,0,1,0.42,0.4242,0.54,0.1343,11,31,42,-0.8431774716120026,False
6806,6807,2011-10-16,4,0,10,4,0,0,0,1,0.42,0.4242,0.54,0.194,5,7,12,-1.036699741793639,False
6807,6808,2011-10-16,4,0,10,5,0,0,0,1,0.42,0.4242,0.54,0.1642,1,6,7,-1.0689534534905785,False
6808,6809,2011-10-16,4,0,10,6,0,0,0,1,0.38,0.3939,0.66,0.1642,3,7,10,-1.0496012264724148,False
6809,6810,2011-10-16,4,0,10,7,0,0,0,1,0.4,0.4091,0.62,0.1343,9,39,48,-0.8044730175756752,False
6810,6811,2011-10-16,4,0,10,8,0,0,0,1,0.44,0.4394,0.62,0.194,28,71,99,-0.4754851582668933,False
6811,6812,2011-10-16,4,0,10,9,0,0,0,1,0.5,0.4848,0.45,0.2239,39,151,190,0.11153239461740401,False
6812,6813,2011-10-16,4,0,10,10,0,0,0,1,0.54,0.5152,0.45,0.2537,121,226,347,1.1242989419013016,False
6813,6814,2011-10-16,4,0,10,11,0,0,0,1,0.56,0.5303,0.35,0.2836,159,218,377,1.317821212082938,False
6814,6815,2011-10-16,4,0,10,12,0,0,0,1,0.58,0.5455,0.35,0.2537,167,277,444,1.750020948821926,False
6815,6816,2011-10-16,4,0,10,13,0,0,0,1,0.6,0.6212,0.35,0.2985,169,269,438,1.7113164947855988,False
6816,6817,2011-10-16,4,0,10,14,0,0,0,1,0.6,0.6212,0.4,0.2985,204,258,462,1.8661343109309079,False
6817,6818,2011-10-16,4,0,10,15,0,0,0,1,0.62,0.6212,0.35,0.3881,182,230,412,1.5435971939615138,False
6818,6819,2011-10-16,4,0,10,16,0,0,0,1,0.6,0.6212,0.46,0.3881,177,289,466,1.8919372802884593,False
6819,6820,2011-10-16,4,0,10,17,0,0,0,1,0.58,0.5455,0.49,0.4627,152,253,405,1.4984419975857988,False
6820,6821,2011-10-16,4,0,10,18,0,0,0,1,0.56,0.5303,0.49,0.4478,102,226,328,1.0017348374529318,False
6821,6822,2011-10-16,4,0,10,19,0,0,0,1,0.54,0.5152,0.52,0.3881,52,181,233,0.38891431521108294,False
6822,6823,2011-10-16,4,0,10,20,0,0,0,1,0.54,0.5152,0.52,0.4627,49,129,178,0.03412348654474942,False
6823,6824,2011-10-16,4,0,10,21,0,0,0,1,0.54,0.5152,0.52,0.3881,14,88,102,-0.45613293124872967,False
6824,6825,2011-10-16,4,0,10,22,0,0,0,1,0.56,0.5303,0.49,0.4179,42,88,130,-0.2755121457458689,False
6825,6826,2011-10-16,4,0,10,23,0,0,0,1,0.56,0.5303,0.52,0.4179,14,48,62,-0.714162624824245,False
6826,6827,2011-10-17,4,0,10,0,0,1,1,1,0.54,0.5152,0.56,0.3284,12,25,37,-0.875431183308942,False
6827,6828,2011-10-17,4,0,10,1,0,1,1,1,0.56,0.5303,0.54,0.3881,2,15,17,-1.0044460300966997,False
6828,6829,2011-10-17,4,0,10,2,0,1,1,1,0.56,0.5303,0.54,0.3881,4,3,7,-1.0689534534905785,False
6829,6830,2011-10-17,4,0,10,3,0,1,1,1,0.56,0.5303,0.49,0.194,0,2,2,-1.101207165187518,False
6830,6831,2011-10-17,4,0,10,4,0,1,1,1,0.52,0.5,0.59,0.1642,2,3,5,-1.0818549381693543,False
6831,6832,2011-10-17,4,0,10,5,0,1,1,1,0.5,0.4848,0.63,0.2985,1,28,29,-0.9270371220240451,False
6832,6833,2011-10-17,4,0,10,6,0,1,1,1,0.5,0.4848,0.55,0.2537,7,107,114,-0.37872402317607506,False
6833,6834,2011-10-17,4,0,10,7,0,1,1,2,0.5,0.4848,0.55,0.1642,10,299,309,0.879170733004562,False
6834,6835,2011-10-17,4,0,10,8,0,1,1,2,0.5,0.4848,0.51,0.2537,33,381,414,1.5564986786402897,False
